Contig_Name	Length
AgU001054_v1.1	2350
AgU001055_v1.1	2346
AgU001056_v1.1	2350
AgU001057_v1.1	2348
AgU001058_v1.1	2350
AgU001059_v1.1	2349
AgU001060_v1.1	2347
AgU001061_v1.1	2347
AgU001062_v1.1	2346
AgU001063_v1.1	2339
AgU001064_v1.1	2345
AgU001065_v1.1	2344
AgU001066_v1.1	2344
AgU001067_v1.1	2342
AgU001068_v1.1	2343
AgU001069_v1.1	2342
AgU001070_v1.1	2341
AgU001071_v1.1	2341
AgU001072_v1.1	2343
AgU001073_v1.1	2336
AgU001074_v1.1	2342
AgU001075_v1.1	2343
AgU001076_v1.1	2336
AgU001077_v1.1	2338
AgU001078_v1.1	2340
AgU001079_v1.1	2337
AgU001080_v1.1	2336
AgU001081_v1.1	2324
AgU001082_v1.1	2327
AgU001083_v1.1	2331
AgU001084_v1.1	2329
AgU001085_v1.1	2326
AgU001086_v1.1	2321
AgU001087_v1.1	2327
AgU001088_v1.1	2326
AgU001089_v1.1	2325
AgU001090_v1.1	2322
AgU001091_v1.1	2323
AgU001093_v1.1	2321
AgU001094_v1.1	2322
AgU001095_v1.1	2321
AgU001096_v1.1	2310
AgU001097_v1.1	2317
AgU001098_v1.1	2320
AgU001099_v1.1	2317
AgU001100_v1.1	2313
AgU001101_v1.1	2315
AgU001102_v1.1	2314
AgU001103_v1.1	2315
AgU001104_v1.1	2310
AgU001105_v1.1	2306
AgU001106_v1.1	2312
AgU001107_v1.1	2312
AgU001108_v1.1	2309
AgU001109_v1.1	2309
AgU001110_v1.1	2312
AgU001111_v1.1	2297
AgU001112_v1.1	2302
AgU001113_v1.1	2306
AgU001115_v1.1	2303
AgU001116_v1.1	2304
AgU001117_v1.1	2301
AgU001118_v1.1	2306
AgU001120_v1.1	2302
AgU001121_v1.1	2306
AgU001122_v1.1	2300
AgU001123_v1.1	2294
AgU001124_v1.1	2300
AgU001125_v1.1	2304
AgU001126_v1.1	2297
AgU001127_v1.1	2297
AgU001129_v1.1	2295
AgU001130_v1.1	2296
AgU001131_v1.1	2298
AgU001132_v1.1	2295
AgU001133_v1.1	2295
AgU001134_v1.1	2293
AgU001135_v1.1	2294
AgU001136_v1.1	2291
AgU001137_v1.1	2292
AgU001138_v1.1	2291
AgU001139_v1.1	2291
AgU001140_v1.1	2290
AgU001141_v1.1	2287
AgU001142_v1.1	2286
AgU001143_v1.1	2286
AgU001144_v1.1	2285
AgU001145_v1.1	2281
AgU001146_v1.1	2286
AgU001147_v1.1	2282
AgU001148_v1.1	2281
AgU001149_v1.1	2282
AgU001150_v1.1	2278
AgU001151_v1.1	2279
AgU001152_v1.1	2277
AgU001153_v1.1	2280
AgU001154_v1.1	2279
AgU001155_v1.1	2276
AgU001156_v1.1	2277
AgU001157_v1.1	2275
AgU001158_v1.1	2277
AgU001159_v1.1	2271
AgU001160_v1.1	2273
AgU001161_v1.1	2273
AgU001162_v1.1	2266
AgU001163_v1.1	2268
AgU001164_v1.1	2273
AgU001165_v1.1	2268
AgU001166_v1.1	2272
AgU001167_v1.1	2273
AgU001168_v1.1	2269
AgU001169_v1.1	2259
AgU001170_v1.1	2270
AgU001171_v1.1	2267
AgU001172_v1.1	2270
AgU001173_v1.1	2258
AgU001174_v1.1	2270
AgU001175_v1.1	2266
AgU001176_v1.1	2267
AgU001177_v1.1	2266
AgU001178_v1.1	2266
AgU001179_v1.1	2265
AgU001181_v1.1	2265
AgU001182_v1.1	2265
AgU001183_v1.1	2262
AgU001184_v1.1	2261
AgU001185_v1.1	2266
AgU001186_v1.1	2258
AgU001187_v1.1	2258
AgU001188_v1.1	2259
AgU001189_v1.1	2258
AgU001190_v1.1	2258
AgU001191_v1.1	2256
AgU001192_v1.1	2256
AgU001193_v1.1	2260
AgU001194_v1.1	2257
AgU001195_v1.1	2253
AgU001196_v1.1	2253
AgU001197_v1.1	2248
AgU001198_v1.1	2253
AgU001199_v1.1	2255
AgU001200_v1.1	2254
AgU001201_v1.1	2251
AgU001202_v1.1	2254
AgU001203_v1.1	2253
AgU001204_v1.1	2250
AgU001205_v1.1	2248
AgU001206_v1.1	2248
AgU001207_v1.1	2249
AgU001208_v1.1	2250
AgU001209_v1.1	2252
AgU001210_v1.1	2249
AgU001211_v1.1	2241
AgU001212_v1.1	2247
AgU001213_v1.1	2247
AgU001214_v1.1	2244
AgU001215_v1.1	2245
AgU001216_v1.1	2232
AgU001217_v1.1	2104
AgU001218_v1.1	2244
AgU001219_v1.1	2243
AgU001220_v1.1	2245
AgU001221_v1.1	2244
AgU001222_v1.1	2245
AgU001223_v1.1	2247
AgU001224_v1.1	2239
AgU001225_v1.1	2242
AgU001226_v1.1	2240
AgU001227_v1.1	2240
AgU001228_v1.1	2239
AgU001229_v1.1	2236
AgU001230_v1.1	2235
AgU001231_v1.1	2235
AgU001232_v1.1	2235
AgU001233_v1.1	2238
AgU001234_v1.1	2237
AgU001235_v1.1	2234
AgU001236_v1.1	2232
AgU001237_v1.1	2234
AgU001238_v1.1	2231
AgU001239_v1.1	2235
AgU001240_v1.1	2233
AgU001241_v1.1	2235
AgU001242_v1.1	2234
AgU001243_v1.1	2233
AgU001244_v1.1	2230
AgU001245_v1.1	2228
AgU001246_v1.1	2229
AgU001247_v1.1	2231
AgU001248_v1.1	2223
AgU001249_v1.1	2230
AgU001250_v1.1	2226
AgU001251_v1.1	2227
AgU001252_v1.1	2225
AgU001253_v1.1	2224
AgU001254_v1.1	2223
AgU001255_v1.1	2224
AgU001256_v1.1	2220
AgU001257_v1.1	2224
AgU001258_v1.1	2219
AgU001259_v1.1	2216
AgU001260_v1.1	2224
AgU001261_v1.1	2224
AgU001262_v1.1	2223
AgU001263_v1.1	2223
AgU001264_v1.1	2228
AgU001265_v1.1	2219
AgU001266_v1.1	2205
AgU001267_v1.1	2219
AgU001268_v1.1	2217
AgU001269_v1.1	2214
AgU001270_v1.1	2217
AgU001271_v1.1	2214
AgU001272_v1.1	2214
AgU001273_v1.1	2214
AgU001274_v1.1	2216
AgU001275_v1.1	2218
AgU001276_v1.1	2214
AgU001277_v1.1	2210
AgU001278_v1.1	2209
AgU001279_v1.1	2215
AgU001280_v1.1	2213
AgU001281_v1.1	2206
AgU001282_v1.1	2199
AgU001283_v1.1	2208
AgU001284_v1.1	2208
AgU001285_v1.1	2207
AgU001286_v1.1	2206
AgU001287_v1.1	2201
AgU001288_v1.1	2208
AgU001289_v1.1	2203
AgU001290_v1.1	2206
AgU001291_v1.1	2200
AgU001292_v1.1	2199
AgU001293_v1.1	2199
AgU001294_v1.1	2201
AgU001295_v1.1	2199
AgU001296_v1.1	2201
AgU001297_v1.1	2195
AgU001298_v1.1	2201
AgU001299_v1.1	2192
AgU001300_v1.1	2199
AgU001301_v1.1	2199
AgU001302_v1.1	2200
AgU001303_v1.1	2199
AgU001304_v1.1	2197
AgU001305_v1.1	2195
AgU001306_v1.1	2196
AgU001307_v1.1	2195
AgU001308_v1.1	2195
AgU001309_v1.1	2185
AgU001310_v1.1	2193
AgU001311_v1.1	2192
AgU001312_v1.1	2190
AgU001313_v1.1	2191
AgU001314_v1.1	2188
AgU001315_v1.1	2188
AgU001316_v1.1	2184
AgU001317_v1.1	2190
AgU001318_v1.1	2184
AgU001319_v1.1	2180
AgU001320_v1.1	2186
AgU001321_v1.1	2186
AgU001322_v1.1	2187
AgU001323_v1.1	2183
AgU001324_v1.1	2182
AgU001325_v1.1	2184
AgU001326_v1.1	2184
AgU001327_v1.1	2181
AgU001328_v1.1	2179
AgU001329_v1.1	2183
AgU001330_v1.1	2178
AgU001331_v1.1	2181
AgU001332_v1.1	2178
AgU001333_v1.1	2170
AgU001334_v1.1	2178
AgU001335_v1.1	2180
AgU001336_v1.1	2175
AgU001337_v1.1	2180
AgU001338_v1.1	2178
AgU001339_v1.1	2181
AgU001340_v1.1	2178
AgU001341_v1.1	2166
AgU001342_v1.1	2177
AgU001343_v1.1	2178
AgU001344_v1.1	2165
AgU001345_v1.1	2172
AgU001346_v1.1	2171
AgU001347_v1.1	2172
AgU001348_v1.1	2174
AgU001349_v1.1	2170
AgU001350_v1.1	2173
AgU001351_v1.1	2171
AgU001352_v1.1	2164
AgU001353_v1.1	2166
AgU001354_v1.1	2165
AgU001355_v1.1	2168
AgU001356_v1.1	2166
AgU001357_v1.1	2167
AgU001358_v1.1	2163
AgU001359_v1.1	2164
AgU001360_v1.1	2165
AgU001361_v1.1	2160
AgU001362_v1.1	2157
AgU001363_v1.1	2165
AgU001364_v1.1	2163
AgU001365_v1.1	2164
AgU001366_v1.1	2162
AgU001367_v1.1	2156
AgU001368_v1.1	2162
AgU001369_v1.1	2156
AgU001370_v1.1	2160
AgU001371_v1.1	2158
AgU001372_v1.1	2164
AgU001373_v1.1	2157
AgU001375_v1.1	2158
AgU001376_v1.1	2157
AgU001377_v1.1	2159
AgU001378_v1.1	2155
AgU001379_v1.1	2154
AgU001380_v1.1	2150
AgU001381_v1.1	2151
AgU001382_v1.1	2153
AgU001383_v1.1	2153
AgU001385_v1.1	2151
AgU001386_v1.1	2152
AgU001387_v1.1	2150
AgU001388_v1.1	2151
AgU001389_v1.1	2148
AgU001390_v1.1	2152
AgU001391_v1.1	2146
AgU001392_v1.1	2146
AgU001393_v1.1	2150
AgU001394_v1.1	2150
AgU001395_v1.1	2146
AgU001396_v1.1	2141
AgU001397_v1.1	2144
AgU001398_v1.1	2145
AgU001399_v1.1	2150
AgU001400_v1.1	2144
AgU001401_v1.1	2143
AgU001402_v1.1	2140
AgU001403_v1.1	2142
AgU001404_v1.1	2142
AgU001405_v1.1	2134
AgU001406_v1.1	2139
AgU001408_v1.1	2138
AgU001409_v1.1	2128
AgU001410_v1.1	2139
AgU001411_v1.1	2137
AgU001412_v1.1	2137
AgU001413_v1.1	2139
AgU001414_v1.1	2140
AgU001415_v1.1	2137
AgU001416_v1.1	2136
AgU001417_v1.1	2137
AgU001418_v1.1	2137
AgU001419_v1.1	2134
AgU001420_v1.1	2136
AgU001421_v1.1	2134
AgU001422_v1.1	2134
AgU001423_v1.1	2134
AgU001424_v1.1	2132
AgU001425_v1.1	2135
AgU001426_v1.1	2130
AgU001427_v1.1	2133
AgU001428_v1.1	2131
AgU001429_v1.1	2131
AgU001430_v1.1	2130
AgU001431_v1.1	2128
AgU001432_v1.1	2125
AgU001433_v1.1	2125
AgU001434_v1.1	2127
AgU001436_v1.1	2130
AgU001437_v1.1	2124
AgU001438_v1.1	2125
AgU001439_v1.1	2118
AgU001440_v1.1	2124
AgU001441_v1.1	2124
AgU001442_v1.1	2123
AgU001443_v1.1	2118
AgU001444_v1.1	2119
AgU001445_v1.1	2121
AgU001446_v1.1	2125
AgU001447_v1.1	2121
AgU001448_v1.1	2118
AgU001449_v1.1	2120
AgU001450_v1.1	2112
AgU001451_v1.1	2115
AgU001452_v1.1	2115
AgU001453_v1.1	2116
AgU001454_v1.1	2112
AgU001455_v1.1	2114
AgU001456_v1.1	2115
AgU001457_v1.1	2116
AgU001458_v1.1	2120
AgU001459_v1.1	2116
AgU001460_v1.1	2108
AgU001461_v1.1	2112
AgU001462_v1.1	2114
AgU001463_v1.1	2115
AgU001464_v1.1	2113
AgU001465_v1.1	2102
AgU001466_v1.1	2115
AgU001467_v1.1	2115
AgU001468_v1.1	2105
AgU001469_v1.1	2111
AgU001470_v1.1	2109
AgU001471_v1.1	2111
AgU001472_v1.1	2108
AgU001473_v1.1	2111
AgU001474_v1.1	2110
AgU001475_v1.1	2102
AgU001476_v1.1	2107
AgU001477_v1.1	2107
AgU001478_v1.1	2105
AgU001479_v1.1	2107
AgU001480_v1.1	2104
AgU001481_v1.1	2106
AgU001482_v1.1	2106
AgU001483_v1.1	2102
AgU001484_v1.1	2103
AgU001485_v1.1	2103
AgU001486_v1.1	2103
AgU001487_v1.1	2097
AgU001488_v1.1	2108
AgU001489_v1.1	2096
AgU001490_v1.1	2102
AgU001491_v1.1	2104
AgU001492_v1.1	2100
AgU001493_v1.1	2101
AgU001494_v1.1	2099
AgU001495_v1.1	2101
AgU001496_v1.1	2100
AgU001497_v1.1	2100
AgU001498_v1.1	2096
AgU001499_v1.1	2100
AgU001500_v1.1	2102
AgU001501_v1.1	2097
AgU001503_v1.1	2101
AgU001504_v1.1	2101
AgU001505_v1.1	2097
AgU001506_v1.1	2095
AgU001507_v1.1	2098
AgU001508_v1.1	2098
AgU001509_v1.1	2098
AgU001510_v1.1	2100
AgU001511_v1.1	2096
AgU001512_v1.1	2096
AgU001513_v1.1	2094
AgU001514_v1.1	2097
AgU001515_v1.1	2098
AgU001516_v1.1	2093
AgU001517_v1.1	2094
AgU001518_v1.1	2094
AgU001519_v1.1	2092
AgU001520_v1.1	2095
AgU001521_v1.1	2091
AgU001522_v1.1	2095
AgU001523_v1.1	2090
AgU001524_v1.1	2098
AgU001525_v1.1	2094
AgU001526_v1.1	2089
AgU001527_v1.1	2092
AgU001528_v1.1	2092
AgU001529_v1.1	2092
AgU001531_v1.1	2091
AgU001532_v1.1	2089
AgU001534_v1.1	2090
AgU001535_v1.1	2087
AgU001536_v1.1	2085
AgU001537_v1.1	2087
AgU001538_v1.1	2086
AgU001539_v1.1	2086
AgU001540_v1.1	2086
AgU001542_v1.1	2086
AgU001543_v1.1	2083
AgU001544_v1.1	2080
AgU001545_v1.1	2084
AgU001546_v1.1	2084
AgU001547_v1.1	2082
AgU001548_v1.1	2083
AgU001549_v1.1	2080
AgU001550_v1.1	2085
AgU001551_v1.1	2081
AgU001552_v1.1	2085
AgU001553_v1.1	2081
AgU001554_v1.1	2080
AgU001555_v1.1	2082
AgU001556_v1.1	2083
AgU001557_v1.1	2079
AgU001559_v1.1	2077
AgU001560_v1.1	2078
AgU001561_v1.1	2073
AgU001562_v1.1	2074
AgU001563_v1.1	2076
AgU001564_v1.1	2079
AgU001565_v1.1	2077
AgU001566_v1.1	2077
AgU001567_v1.1	2070
AgU001568_v1.1	2074
AgU001569_v1.1	2080
AgU001570_v1.1	2074
AgU001571_v1.1	2073
AgU001572_v1.1	2070
AgU001573_v1.1	2072
AgU001574_v1.1	2074
AgU001575_v1.1	2072
AgU001576_v1.1	2074
AgU001577_v1.1	2075
AgU001578_v1.1	2070
AgU001579_v1.1	2068
AgU001580_v1.1	2070
AgU001581_v1.1	2072
AgU001582_v1.1	2070
AgU001583_v1.1	2071
AgU001586_v1.1	2069
AgU001588_v1.1	2067
AgU001589_v1.1	2063
AgU001590_v1.1	2064
AgU001591_v1.1	2064
AgU001592_v1.1	2069
AgU001593_v1.1	2065
AgU001594_v1.1	2064
AgU001595_v1.1	2066
AgU001596_v1.1	2068
AgU001597_v1.1	2066
AgU001598_v1.1	2065
AgU001599_v1.1	2063
AgU001600_v1.1	2063
AgU001601_v1.1	2061
AgU001602_v1.1	2059
AgU001603_v1.1	2061
AgU001604_v1.1	2063
AgU001605_v1.1	2061
AgU001606_v1.1	2059
AgU001607_v1.1	2063
AgU001608_v1.1	2061
AgU001609_v1.1	2062
AgU001610_v1.1	2064
AgU001611_v1.1	2061
AgU001612_v1.1	2058
AgU001613_v1.1	2061
AgU001614_v1.1	2057
AgU001615_v1.1	2058
AgU001616_v1.1	2060
AgU001617_v1.1	2056
AgU001618_v1.1	2059
AgU001619_v1.1	2058
AgU001620_v1.1	2055
AgU001621_v1.1	2057
AgU001622_v1.1	2054
AgU001623_v1.1	2055
AgU001624_v1.1	2056
AgU001625_v1.1	2053
AgU001626_v1.1	2056
AgU001627_v1.1	2055
AgU001628_v1.1	2056
AgU001629_v1.1	2055
AgU001630_v1.1	2053
AgU001631_v1.1	2046
AgU001632_v1.1	2051
AgU001633_v1.1	2052
AgU001634_v1.1	2053
AgU001635_v1.1	2054
AgU001636_v1.1	2045
AgU001637_v1.1	2046
AgU001638_v1.1	2051
AgU001639_v1.1	2048
AgU001640_v1.1	2049
AgU001641_v1.1	2047
AgU001642_v1.1	2049
AgU001643_v1.1	2048
AgU001644_v1.1	2046
AgU001645_v1.1	2046
AgU001646_v1.1	2047
AgU001647_v1.1	2043
AgU001648_v1.1	2043
AgU001649_v1.1	2047
AgU001650_v1.1	2039
AgU001651_v1.1	2044
AgU001652_v1.1	2041
AgU001653_v1.1	2044
AgU001654_v1.1	2042
AgU001656_v1.1	2043
AgU001657_v1.1	2044
AgU001658_v1.1	2044
AgU001659_v1.1	2041
AgU001660_v1.1	2036
AgU001661_v1.1	2038
AgU001662_v1.1	2037
AgU001663_v1.1	2033
AgU001664_v1.1	2038
AgU001665_v1.1	2030
AgU001666_v1.1	2033
AgU001667_v1.1	2038
AgU001668_v1.1	2034
AgU001670_v1.1	2036
AgU001671_v1.1	2035
AgU001672_v1.1	2029
AgU001673_v1.1	2035
AgU001674_v1.1	2033
AgU001675_v1.1	2029
AgU001676_v1.1	2032
AgU001677_v1.1	2035
AgU001678_v1.1	2033
AgU001679_v1.1	2031
AgU001680_v1.1	2029
AgU001681_v1.1	2032
AgU001682_v1.1	2031
AgU001684_v1.1	2028
AgU001685_v1.1	2027
AgU001686_v1.1	2029
AgU001687_v1.1	2029
AgU001688_v1.1	2025
AgU001689_v1.1	2027
AgU001690_v1.1	2030
AgU001691_v1.1	2027
AgU001692_v1.1	2027
AgU001693_v1.1	2019
AgU001694_v1.1	2028
AgU001695_v1.1	2023
AgU001696_v1.1	2025
AgU001697_v1.1	2027
AgU001698_v1.1	2023
AgU001699_v1.1	2022
AgU001700_v1.1	2025
AgU001701_v1.1	2020
AgU001702_v1.1	2022
AgU001703_v1.1	2022
AgU001704_v1.1	2020
AgU001705_v1.1	2026
AgU001706_v1.1	2022
AgU001707_v1.1	2020
AgU001708_v1.1	2021
AgU001709_v1.1	2023
AgU001710_v1.1	2018
AgU001711_v1.1	2014
AgU001712_v1.1	2022
AgU001713_v1.1	2021
AgU001714_v1.1	2022
AgU001715_v1.1	2018
AgU001716_v1.1	2020
AgU001718_v1.1	2016
AgU001719_v1.1	2018
AgU001720_v1.1	2010
AgU001721_v1.1	2017
AgU001722_v1.1	2016
AgU001723_v1.1	2015
AgU001724_v1.1	2017
AgU001725_v1.1	2015
AgU001726_v1.1	2016
AgU001727_v1.1	2014
AgU001728_v1.1	2014
AgU001729_v1.1	2015
AgU001730_v1.1	2011
AgU001731_v1.1	2012
AgU001732_v1.1	2009
AgU001733_v1.1	2012
AgU001734_v1.1	2013
AgU001735_v1.1	2009
AgU001736_v1.1	2010
AgU001737_v1.1	2013
AgU001738_v1.1	2008
AgU001739_v1.1	2008
AgU001740_v1.1	2013
AgU001741_v1.1	2007
AgU001742_v1.1	2008
AgU001743_v1.1	2008
AgU001744_v1.1	2008
AgU001745_v1.1	2004
AgU001746_v1.1	2009
AgU001747_v1.1	2010
AgU001748_v1.1	2000
AgU001749_v1.1	2006
AgU001750_v1.1	2006
AgU001751_v1.1	2004
AgU001752_v1.1	2007
AgU001753_v1.1	2003
AgU001755_v1.1	1994
AgU001756_v1.1	2003
AgU001757_v1.1	2003
AgU001758_v1.1	2005
AgU001759_v1.1	2004
AgU001760_v1.1	2004
AgU001761_v1.1	2003
AgU001762_v1.1	2005
AgU001763_v1.1	2006
AgU001764_v1.1	2007
AgU001765_v1.1	2004
AgU001766_v1.1	1999
AgU001767_v1.1	2002
AgU001768_v1.1	1998
AgU001769_v1.1	1997
AgU001770_v1.1	2000
AgU001771_v1.1	2001
AgU001772_v1.1	1997
AgU001773_v1.1	2001
AgU001774_v1.1	1996
AgU001775_v1.1	1993
AgU001777_v1.1	1998
AgU001778_v1.1	1997
AgU001779_v1.1	1998
AgU001780_v1.1	1998
AgU001781_v1.1	1996
AgU001782_v1.1	1997
AgU001783_v1.1	1997
AgU001784_v1.1	1993
AgU001786_v1.1	1993
AgU001787_v1.1	1994
AgU001788_v1.1	1995
AgU001789_v1.1	1991
AgU001790_v1.1	1991
AgU001791_v1.1	1989
AgU001792_v1.1	1992
AgU001793_v1.1	1993
AgU001794_v1.1	1993
AgU001795_v1.1	1992
AgU001796_v1.1	1985
AgU001797_v1.1	1988
AgU001798_v1.1	1983
AgU001800_v1.1	1989
AgU001801_v1.1	1990
AgU001802_v1.1	1994
AgU001803_v1.1	1986
AgU001804_v1.1	1988
AgU001805_v1.1	1985
AgU001806_v1.1	1985
AgU001807_v1.1	1988
AgU001808_v1.1	1989
AgU001809_v1.1	1984
AgU001810_v1.1	1987
AgU001811_v1.1	1987
AgU001812_v1.1	1981
AgU001813_v1.1	1979
AgU001814_v1.1	1980
AgU001815_v1.1	1979
AgU001816_v1.1	1978
AgU001817_v1.1	1979
AgU001818_v1.1	1974
AgU001819_v1.1	1982
AgU001820_v1.1	1975
AgU001821_v1.1	1979
AgU001822_v1.1	1978
AgU001823_v1.1	1978
AgU001824_v1.1	1979
AgU001825_v1.1	1977
AgU001826_v1.1	1975
AgU001827_v1.1	1975
AgU001828_v1.1	1978
AgU001829_v1.1	1977
AgU001830_v1.1	1976
AgU001831_v1.1	1973
AgU001832_v1.1	1973
AgU001833_v1.1	1975
AgU001834_v1.1	1978
AgU001835_v1.1	1973
AgU001836_v1.1	1970
AgU001837_v1.1	1974
AgU001838_v1.1	1971
AgU001839_v1.1	1972
AgU001840_v1.1	1972
AgU001841_v1.1	1969
AgU001842_v1.1	1976
AgU001843_v1.1	1972
AgU001844_v1.1	1970
AgU001845_v1.1	1967
AgU001846_v1.1	1969
AgU001847_v1.1	1968
AgU001848_v1.1	1981
AgU001849_v1.1	1969
AgU001850_v1.1	1961
AgU001851_v1.1	1969
AgU001852_v1.1	1966
AgU001853_v1.1	1969
AgU001854_v1.1	1969
AgU001855_v1.1	1967
AgU001856_v1.1	1966
AgU001857_v1.1	1967
AgU001858_v1.1	1957
AgU001859_v1.1	1966
AgU001860_v1.1	1963
AgU001861_v1.1	1965
AgU001862_v1.1	1955
AgU001863_v1.1	1964
AgU001864_v1.1	1971
AgU001865_v1.1	1963
AgU001866_v1.1	1961
AgU001868_v1.1	1948
AgU001869_v1.1	1959
AgU001870_v1.1	1961
AgU001871_v1.1	1957
AgU001872_v1.1	1959
AgU001873_v1.1	1959
AgU001874_v1.1	1960
AgU001875_v1.1	1959
AgU001876_v1.1	1957
AgU001877_v1.1	1961
AgU001878_v1.1	1958
AgU001879_v1.1	1957
AgU001880_v1.1	1957
AgU001881_v1.1	1952
AgU001882_v1.1	1953
AgU001883_v1.1	1952
AgU001884_v1.1	1957
AgU001885_v1.1	1957
AgU001886_v1.1	1956
AgU001887_v1.1	1955
AgU001888_v1.1	1953
AgU001889_v1.1	1951
AgU001890_v1.1	1957
AgU001891_v1.1	1953
AgU001892_v1.1	1954
AgU001893_v1.1	1955
AgU001894_v1.1	1953
AgU001895_v1.1	1954
AgU001896_v1.1	1950
AgU001897_v1.1	1953
AgU001898_v1.1	1953
AgU001899_v1.1	1953
AgU001900_v1.1	1954
AgU001901_v1.1	1950
AgU001902_v1.1	1949
AgU001903_v1.1	1949
AgU001904_v1.1	1949
AgU001906_v1.1	1946
AgU001907_v1.1	1942
AgU001908_v1.1	1945
AgU001909_v1.1	1949
AgU001910_v1.1	1949
AgU001911_v1.1	1948
AgU001912_v1.1	1946
AgU001913_v1.1	1946
AgU001914_v1.1	1945
AgU001915_v1.1	1947
AgU001916_v1.1	1940
AgU001917_v1.1	1946
AgU001918_v1.1	1948
AgU001919_v1.1	1947
AgU001920_v1.1	1944
AgU001921_v1.1	1944
AgU001922_v1.1	1945
AgU001923_v1.1	1944
AgU001924_v1.1	1944
AgU001925_v1.1	1942
AgU001926_v1.1	1940
AgU001927_v1.1	1942
AgU001928_v1.1	1941
AgU001929_v1.1	1944
AgU001930_v1.1	1942
AgU001931_v1.1	1941
AgU001932_v1.1	1936
AgU001933_v1.1	1942
AgU001934_v1.1	1940
AgU001935_v1.1	1937
AgU001936_v1.1	1942
AgU001937_v1.1	1938
AgU001938_v1.1	1940
AgU001939_v1.1	1938
AgU001940_v1.1	1935
AgU001941_v1.1	1934
AgU001942_v1.1	1937
AgU001943_v1.1	1938
AgU001944_v1.1	1939
AgU001945_v1.1	1938
AgU001946_v1.1	1935
AgU001947_v1.1	1938
AgU001948_v1.1	1937
AgU001949_v1.1	1936
AgU001950_v1.1	1930
AgU001951_v1.1	1915
AgU001952_v1.1	1936
AgU001953_v1.1	1934
AgU001954_v1.1	1936
AgU001955_v1.1	1936
AgU001956_v1.1	1934
AgU001957_v1.1	1934
AgU001958_v1.1	1933
AgU001959_v1.1	1931
AgU001960_v1.1	1938
AgU001961_v1.1	1934
AgU001962_v1.1	1933
AgU001963_v1.1	1931
AgU001964_v1.1	1931
AgU001965_v1.1	1931
AgU001966_v1.1	1932
AgU001967_v1.1	1932
AgU001968_v1.1	1933
AgU001969_v1.1	1934
AgU001970_v1.1	1928
AgU001971_v1.1	1933
AgU001972_v1.1	1931
AgU001973_v1.1	1930
AgU001974_v1.1	1929
AgU001975_v1.1	1932
AgU001976_v1.1	1932
AgU001977_v1.1	1934
AgU001978_v1.1	1932
AgU001979_v1.1	1934
AgU001980_v1.1	1930
AgU001981_v1.1	1931
AgU001982_v1.1	1930
AgU001983_v1.1	1932
AgU001984_v1.1	1930
AgU001985_v1.1	1929
AgU001986_v1.1	1930
AgU001987_v1.1	1924
AgU001988_v1.1	1929
AgU001989_v1.1	1924
AgU001990_v1.1	1919
AgU001991_v1.1	1928
AgU001992_v1.1	1928
AgU001993_v1.1	1928
AgU001994_v1.1	1925
AgU001995_v1.1	1925
AgU001996_v1.1	1926
AgU001997_v1.1	1926
AgU001998_v1.1	1925
AgU001999_v1.1	1917
AgU002000_v1.1	1919
AgU002001_v1.1	1922
AgU002002_v1.1	1922
AgU002003_v1.1	1922
AgU002004_v1.1	1917
AgU002005_v1.1	1914
AgU002006_v1.1	1918
AgU002007_v1.1	1920
AgU002008_v1.1	1918
AgU002009_v1.1	1917
AgU002010_v1.1	1920
AgU002011_v1.1	1919
AgU002012_v1.1	1919
AgU002013_v1.1	1914
AgU002014_v1.1	1932
AgU002015_v1.1	1923
AgU002016_v1.1	1918
AgU002017_v1.1	1918
AgU002018_v1.1	1917
AgU002019_v1.1	1899
AgU002020_v1.1	1917
AgU002021_v1.1	1915
AgU002022_v1.1	1916
AgU002023_v1.1	1911
AgU002024_v1.1	1914
AgU002025_v1.1	1915
AgU002026_v1.1	1915
AgU002027_v1.1	1915
AgU002028_v1.1	1914
AgU002029_v1.1	1913
AgU002030_v1.1	1910
AgU002031_v1.1	1908
AgU002032_v1.1	1914
AgU002033_v1.1	1909
AgU002034_v1.1	1914
AgU002035_v1.1	1912
AgU002036_v1.1	1912
AgU002037_v1.1	1912
AgU002038_v1.1	1912
AgU002039_v1.1	1902
AgU002040_v1.1	1911
AgU002041_v1.1	1911
AgU002042_v1.1	1912
AgU002044_v1.1	1909
AgU002045_v1.1	1909
AgU002046_v1.1	1899
AgU002047_v1.1	1904
AgU002048_v1.1	1905
AgU002049_v1.1	1902
AgU002050_v1.1	1910
AgU002051_v1.1	1908
AgU002052_v1.1	1905
AgU002053_v1.1	1905
AgU002054_v1.1	1907
AgU002055_v1.1	1904
AgU002056_v1.1	1904
AgU002057_v1.1	1904
AgU002058_v1.1	1902
AgU002059_v1.1	1905
AgU002060_v1.1	1902
AgU002061_v1.1	1903
AgU002063_v1.1	1894
AgU002065_v1.1	1903
AgU002066_v1.1	1900
AgU002067_v1.1	1900
AgU002068_v1.1	1901
AgU002069_v1.1	1891
AgU002070_v1.1	1899
AgU002071_v1.1	1902
AgU002072_v1.1	1899
AgU002073_v1.1	1897
AgU002074_v1.1	1899
AgU002075_v1.1	1894
AgU002076_v1.1	1895
AgU002077_v1.1	1898
AgU002078_v1.1	1893
AgU002079_v1.1	1891
AgU002080_v1.1	1897
AgU002081_v1.1	1891
AgU002082_v1.1	1895
